SPECIESID,iucn_category,iucn_criteria,iucn_population_trend,iucn_published_year
W-Msc-419700,NA,NA,NA,NA
W-Msc-506215,NA,NA,NA,NA
SLB-177179,NA,NA,NA,NA
W-Msc-419575,NA,NA,NA,NA
W-Msc-532466,NA,NA,NA,NA
SLB-177273,NA,NA,NA,NA
SLB-177298,NA,NA,NA,NA
SLB-177309,NA,NA,NA,NA
W-Msc-197326,NA,NA,NA,NA
SLB-177389,NA,NA,NA,NA
W-Msc-399129,NA,NA,NA,NA
SLB-177541,NA,NA,NA,NA
W-Msc-558821,NA,NA,NA,NA
SLB-177618,NA,NA,NA,NA
W-Msc-384707,NA,NA,NA,NA
SLB-177635,NA,NA,NA,NA
SLB-177665,NA,NA,NA,NA
W-Msc-405199,NA,NA,NA,NA
W-Msc-386380,NA,NA,NA,NA
W-Msc-197029,NA,NA,NA,NA
W-Msc-197190,NA,NA,NA,NA
SLB-177916,NA,NA,NA,NA
W-Msc-141315,NA,NA,NA,NA
W-Msc-405222,NA,NA,NA,NA
W-Msc-532814,NA,NA,NA,NA
W-Msc-382416,NA,NA,NA,NA
W-Msc-606558,NA,NA,NA,NA
W-Msc-533258,NA,NA,NA,NA
W-Msc-505232,NA,NA,NA,NA
SLB-178550,NA,NA,NA,NA
SLB-178618,NA,NA,NA,NA
W-Msc-419595,NA,NA,NA,NA
W-Msc-428256,LC,NA,Unknown,2013
W-Msc-447929,NA,NA,NA,NA
SLB-179344,NA,NA,NA,NA
SLB-179424,NA,NA,NA,NA
W-Msc-197321,NA,NA,NA,NA
W-Msc-533596,NA,NA,NA,NA
W-Msc-533432,NA,NA,NA,NA
W-Msc-197343,NA,NA,NA,NA
W-Msc-532938,NA,NA,NA,NA
W-Msc-505235,NA,NA,NA,NA
W-Msc-197282,NA,NA,NA,NA
SLB-180004,NA,NA,NA,NA
SLB-180075,NA,NA,NA,NA
SLB-180077,NA,NA,NA,NA
W-Msc-419463,NA,NA,NA,NA
W-Msc-532259,NA,NA,NA,NA
SLB-181364,NA,NA,NA,NA
SLB-181399,NA,NA,NA,NA
W-Msc-420653,LC,NA,Unknown,2018
SLB-181605,NA,NA,NA,NA
SLB-181620,NA,NA,NA,NA
SLB-181753,NA,NA,NA,NA
SLB-181933,NA,NA,NA,NA
SLB-182046,NA,NA,NA,NA
SLB-182149,NA,NA,NA,NA
SLB-182272,NA,NA,NA,NA
SLB-182255,NA,NA,NA,NA
W-Oct-287388,NA,NA,NA,NA
W-Msc-549862,NA,NA,NA,NA
W-Oct-290569,NA,NA,NA,NA
SLB-183342,NA,NA,NA,NA
SLB-130678,NA,NA,NA,NA
SLB-183470,NA,NA,NA,NA
SLB-183557,NA,NA,NA,NA
SLB-183658,NA,NA,NA,NA
SLB-183774,NA,NA,NA,NA
W-Bch-444033,NA,NA,NA,NA
SLB-184636,LC,NA,Unknown,2011
SLB-185177,NA,NA,NA,NA
SLB-185460,NA,NA,NA,NA
SLB-185463,NA,NA,NA,NA
SLB-188977,NA,NA,NA,NA
W-Msc-385928,NA,NA,NA,NA
W-Msc-386197,NA,NA,NA,NA
W-Bch-447893,NA,NA,NA,NA
W-Hyd-289548,NA,NA,NA,NA
SLB-188343,NA,NA,NA,NA
SLB-188781,NA,NA,NA,NA
SLB-188982,NA,NA,NA,NA
W-Oph-244366,NA,NA,NA,NA
SLB-189466,NA,NA,NA,NA
SLB-189539,NA,NA,NA,NA
SLB-189551,NA,NA,NA,NA
W-Bch-440307,NA,NA,NA,NA
SLB-189577,NA,NA,NA,NA
SLB-189578,NA,NA,NA,NA
W-Bch-211050,NA,NA,NA,NA
SLB-189632,NA,NA,NA,NA
SLB-189636,NA,NA,NA,NA
W-Msc-428182,LC,NA,Unknown,2013
SLB-190037,NA,NA,NA,NA
W-Bch-442277,NA,NA,NA,NA
W-Bch-440029,NA,NA,NA,NA
W-Bch-387539,NA,NA,NA,NA
W-Bch-440185,NA,NA,NA,NA
W-Bch-208993,NA,NA,NA,NA
SLB-190211,NA,NA,NA,NA
SLB-190232,NA,NA,NA,NA
SLB-190261,NA,NA,NA,NA
W-Bch-441219,NA,NA,NA,NA
W-Bch-444179,NA,NA,NA,NA
SLB-190361,NA,NA,NA,NA
SLB-190373,NA,NA,NA,NA
W-Bch-440879,NA,NA,NA,NA
SLB-190381,NA,NA,NA,NA
SLB-190383,NA,NA,NA,NA
W-Bch-210185,NA,NA,NA,NA
W-Bch-209015,NA,NA,NA,NA
SLB-190483,NA,NA,NA,NA
SLB-190484,NA,NA,NA,NA
SLB-190487,NA,NA,NA,NA
W-Bch-443855,NA,NA,NA,NA
SLB-190504,NA,NA,NA,NA
W-Bch-443880,NA,NA,NA,NA
W-Por-166401,NA,NA,NA,NA
SLB-192788,NA,NA,NA,NA
W-Por-171065,NA,NA,NA,NA
W-Por-246620,NA,NA,NA,NA
W-Por-171194,NA,NA,NA,NA
SLB-193056,NA,NA,NA,NA
W-Por-165988,NA,NA,NA,NA
W-Por-166009,NA,NA,NA,NA
W-Hyd-285477,NA,NA,NA,NA
W-Por-169619,NA,NA,NA,NA
W-Por-169626,NA,NA,NA,NA
W-Por-166104,NA,NA,NA,NA
W-Por-166422,NA,NA,NA,NA
W-Por-165144,NA,NA,NA,NA
W-For-113254,NA,NA,NA,NA
W-Pol-220430,NA,NA,NA,NA
W-Por-166726,NA,NA,NA,NA
W-Oph-213444,NA,NA,NA,NA
SLB-159399,NA,NA,NA,NA
W-Ase-254953,NA,NA,NA,NA
W-Oph-213453,NA,NA,NA,NA
W-Oph-213192,NA,NA,NA,NA
W-Oph-213619,NA,NA,NA,NA
W-Msc-153067,VU,A2d,Unknown,2014
SLB-159928,NA,NA,NA,NA
SLB-160063,NA,NA,NA,NA
W-Msc-153850,NA,NA,NA,NA
SLB-75639,NA,NA,NA,NA
W-Msc-420291,NA,NA,NA,NA
SLB-77729,NA,NA,NA,NA
W-Msc-420189,NA,NA,NA,NA
W-Msc-419920,NA,NA,NA,NA
W-Msc-558625,NA,NA,NA,NA
SLB-72912,NA,NA,NA,NA
W-Msc-420476,NA,NA,NA,NA
SLB-74394,NA,NA,NA,NA
W-Msc-493049,NA,NA,NA,NA
W-Msc-419348,NA,NA,NA,NA
W-Msc-419979,NA,NA,NA,NA
W-Msc-532639,NA,NA,NA,NA
W-Msc-419444,NA,NA,NA,NA
W-Msc-419618,NA,NA,NA,NA
W-Msc-533387,NA,NA,NA,NA
SLB-72934,NA,NA,NA,NA
W-Msc-536987,NA,NA,NA,NA
W-Msc-419912,NA,NA,NA,NA
W-Msc-420087,NA,NA,NA,NA
SLB-73890,NA,NA,NA,NA
SLB-76684,NA,NA,NA,NA
SLB-75359,NA,NA,NA,NA
SLB-189270,NA,NA,NA,NA
W-Msc-138869,NA,NA,NA,NA
W-Msc-420274,NA,NA,NA,NA
W-Msc-156808,NA,NA,NA,NA
W-Msc-160061,NA,NA,NA,NA
W-Msc-434418,NA,NA,NA,NA
W-Msc-420297,NA,NA,NA,NA
W-Msc-420321,NA,NA,NA,NA
SLB-75004,NA,NA,NA,NA
SLB-77677,NA,NA,NA,NA
W-Msc-532421,NA,NA,NA,NA
SLB-77682,NA,NA,NA,NA
SLB-77643,NA,NA,NA,NA
W-Msc-156742,NA,NA,NA,NA
ITS-206394,NA,NA,NA,NA
ITS-206589,NA,NA,NA,NA
W-Iso-257353,NA,NA,NA,NA
W-Iso-258623,NA,NA,NA,NA
W-Iso-259758,NA,NA,NA,NA
SLB-13205,NA,NA,NA,NA
W-Iso-255831,NA,NA,NA,NA
W-Iso-256978,NA,NA,NA,NA
W-Iso-118931,NA,NA,NA,NA
SLB-20751,NA,NA,NA,NA
W-Iso-118656,NA,NA,NA,NA
W-Iso-118659,NA,NA,NA,NA
W-Iso-175174,NA,NA,NA,NA
W-Iso-255930,NA,NA,NA,NA
W-Iso-118693,NA,NA,NA,NA
SLB-17464,NA,NA,NA,NA
W-Iso-256238,NA,NA,NA,NA
W-Iso-256679,NA,NA,NA,NA
W-Iso-256696,NA,NA,NA,NA
W-Iso-263969,NA,NA,NA,NA
ITS-551987,NA,NA,NA,NA
ITS-551988,NA,NA,NA,NA
ITS-551992,NA,NA,NA,NA
W-Iso-263490,NA,NA,NA,NA
ITS-551974,NA,NA,NA,NA
ITS-552906,DD,NA,Unknown,2011
ITS-552967,NA,NA,NA,NA
ITS-553048,LC,NA,Unknown,2011
SLB-9086,NA,NA,NA,NA
ITS-564720,NA,NA,NA,NA
ITS-612526,NA,NA,NA,NA
ITS-612428,NA,NA,NA,NA
ITS-621749,NA,NA,NA,NA
ITS-660123,NA,NA,NA,NA
SLB-12009,NA,NA,NA,NA
SLB-22160,NA,NA,NA,NA
ITS-659930,NA,NA,NA,NA
ITS-660016,NA,NA,NA,NA
ITS-660224,NA,NA,NA,NA
SLB-9972,NA,NA,NA,NA
W-Bch-208968,NA,NA,NA,NA
ITS-90188,NA,NA,NA,NA
W-Iso-256459,NA,NA,NA,NA
W-Iso-256902,NA,NA,NA,NA
ITS-96061,NA,NA,NA,NA
ITS-96101,NA,NA,NA,NA
W-Bch-441333,NA,NA,NA,NA
SLB-10005,NA,NA,NA,NA
SLB-9727,NA,NA,NA,NA
WBD-Eup-89,NA,NA,NA,NA
ITS-656187,NA,NA,NA,NA
ITS-656194,NA,NA,NA,NA
SLB-27209,NA,NA,NA,NA
ITS-89454,NA,NA,NA,NA
W-Pol-130084,NA,NA,NA,NA
W-Pol-130702,NA,NA,NA,NA
W-Pol-332564,NA,NA,NA,NA
W-Pol-130988,NA,NA,NA,NA
Hex-2008,NA,NA,NA,NA
W-Hyd-221105,NA,NA,NA,NA
SLB-92489,NA,NA,NA,NA
SLB-64730,NA,NA,NA,NA
SLB-61333,NA,NA,NA,NA
SLB-61326,NA,NA,NA,NA
SLB-61363,NA,NA,NA,NA
SLB-61301,NA,NA,NA,NA
SLB-61246,NA,NA,NA,NA
SLB-61243,NA,NA,NA,NA
SLB-61257,NA,NA,NA,NA
SLB-61265,NA,NA,NA,NA
SLB-64467,NA,NA,NA,NA
SLB-64473,NA,NA,NA,NA
W-Hyd-285083,NA,NA,NA,NA
W-Hyd-285025,NA,NA,NA,NA
SLB-61334,NA,NA,NA,NA
SLB-61201,NA,NA,NA,NA
SLB-61546,NA,NA,NA,NA
W-Oct-286710,NA,NA,NA,NA
SLB-61584,NA,NA,NA,NA
URM-Cn-5935,LC,NA,Unknown,2008
URM-Cn-5945,LC,NA,Unknown,2014
URM-Cn-5986,LC,NA,Unknown,2008
URM-Cn-5828,LC,NA,Unknown,2008
URM-Cn-4819,EN,A4ce,Decreasing,2008
URM-Cn-4845,DD,NA,Decreasing,2008
URM-Cn-5080,NA,NA,NA,NA
URM-Cn-5099,NA,NA,NA,NA
URM-Cn-5309,NA,NA,NA,NA
URM-Cn-5400,DD,NA,Unknown,2007
URM-Cn-5466,LC,NA,Unknown,2008
URM-Cn-5558,NT,NA,Decreasing,2008
URM-Cn-5579,VU,A4c,Decreasing,2008
URM-Cn-5618,VU,A4c,Decreasing,2008
W-Msc-505303,NA,NA,NA,NA
SLB-69054,NA,NA,NA,NA
SLB-70758,NA,NA,NA,NA
W-Msc-420991,NA,NA,NA,NA
SLB-70235,LC,NA,Unknown,2011
W-Msc-397147,NA,NA,NA,NA
W-Oph-244054,NA,NA,NA,NA
W-Ech-591102,NA,NA,NA,NA
W-Ech-513483,NA,NA,NA,NA
W-Ech-513000,NA,NA,NA,NA
W-Oph-382690,NA,NA,NA,NA
W-Oph-243646,NA,NA,NA,NA
W-Oph-243420,NA,NA,NA,NA
W-Por-235789,NA,NA,NA,NA
W-Hol-530503,NA,NA,NA,NA
W-Por-171330,NA,NA,NA,NA
SLB-66719,NA,NA,NA,NA
SLB-67333,NA,NA,NA,NA
W-Por-167734,NA,NA,NA,NA
W-Por-167686,NA,NA,NA,NA
SLB-86934,NA,NA,NA,NA
SLB-170947,NA,NA,NA,NA
W-Bry-470797,NA,NA,NA,NA
Rot-31707,NA,NA,NA,NA
W-Bry-422413,NA,NA,NA,NA
SLB-95566,NA,NA,NA,NA
URM-2-2180,NA,NA,NA,NA
URM-2-1895,NA,NA,NA,NA
URM-2-1981,NA,NA,NA,NA
URM-2-2392,NA,NA,NA,NA
URM-2-2449,NA,NA,NA,NA
URM-2-2477,NA,NA,NA,NA
URM-2-2507,NA,NA,NA,NA
URM-2-2569,NA,NA,NA,NA
URM-2-2681,NA,NA,NA,NA
URM-2-2688,NA,NA,NA,NA
URM-2-2699,NA,NA,NA,NA
SLB-37637,NA,NA,NA,NA
URM-2-2775,NA,NA,NA,NA
URM-2-2794,NA,NA,NA,NA
URM-2-2847,NA,NA,NA,NA
URM-2-2862,NA,NA,NA,NA
URM-2-2879,NA,NA,NA,NA
SLB-37885,NA,NA,NA,NA
URM-2-3182,NA,NA,NA,NA
URM-2-3296,NA,NA,NA,NA
SLB-38280,NA,NA,NA,NA
URM-2-3455,NA,NA,NA,NA
URM-2-3709,NA,NA,NA,NA
URM-2-3875,NA,NA,NA,NA
SLB-38988,NA,NA,NA,NA
URM-2-3935,NA,NA,NA,NA
URM-2-857,NA,NA,NA,NA
URM-2-863,NA,NA,NA,NA
URM-2-996,NA,NA,NA,NA
URM-2-1030,NA,NA,NA,NA
URM-2-1039,NA,NA,NA,NA
URM-2-1082,NA,NA,NA,NA
URM-2-1087,NA,NA,NA,NA
URM-2-1115,NA,NA,NA,NA
URM-2-1139,NA,NA,NA,NA
URM-2-1151,NA,NA,NA,NA
URM-2-34,NA,NA,NA,NA
URM-2-137,NA,NA,NA,NA
URM-2-359,NA,NA,NA,NA
URM-2-423,NA,NA,NA,NA
URM-2-516,NA,NA,NA,NA
URM-2-584,NA,NA,NA,NA
URM-2-687,NA,NA,NA,NA
URM-2-696,NA,NA,NA,NA
URM-2-718,NA,NA,NA,NA
URM-2-794,NA,NA,NA,NA
SLB-71272,LC,NA,Unknown,2012
W-Msc-342032,DD,NA,Decreasing,2018
SLB-71335,LC,NA,Unknown,2012
W-Msc-342213,DD,NA,Unknown,2012
W-Msc-341935,LC,NA,Unknown,2018
W-Msc-574562,NA,NA,NA,NA
SLB-182229,LC,NA,Unknown,2018
SLB-80232,NA,NA,NA,NA
W-Msc-386137,NA,NA,NA,NA
SLB-68322,NA,NA,NA,NA
ITS-772589,NA,NA,NA,NA
ITS-154664,NA,NA,NA,NA
ITS-772628,NA,NA,NA,NA
W-Sca-344379,NA,NA,NA,NA
W-Sca-344362,NA,NA,NA,NA
SLB-80423,NA,NA,NA,NA
SLB-95819,NA,NA,NA,NA
W-Sca-344277,NA,NA,NA,NA
W-Bra-104065,NA,NA,NA,NA
W-Cha-105432,NA,NA,NA,NA
URM-M-1275,NA,NA,NA,NA
SLB-68484,NA,NA,NA,NA
SLB-30718,NA,NA,NA,NA
W-Hyd-291216,NA,NA,NA,NA
SLB-119369,NA,NA,NA,NA
W-Msc-449962,NA,NA,NA,NA
W-Msc-450008,NA,NA,NA,NA
W-Msc-450009,NA,NA,NA,NA
W-Msc-449963,NA,NA,NA,NA
W-Msc-181087,NA,NA,NA,NA
W-Msc-505968,NA,NA,NA,NA
W-Msc-505970,NA,NA,NA,NA
W-Pol-767072,NA,NA,NA,NA
W-Pol-327284,NA,NA,NA,NA
W-Pol-328834,NA,NA,NA,NA
SLB-119502,NA,NA,NA,NA
SLB-119533,NA,NA,NA,NA
SLB-119553,NA,NA,NA,NA
SLB-119557,NA,NA,NA,NA
SLB-119567,NA,NA,NA,NA
SLB-119657,NA,NA,NA,NA
SLB-120041,NA,NA,NA,NA
W-Msc-426469,VU,B2ab(iii),NA,2013
W-Hyd-174509,NA,NA,NA,NA
W-Hyd-284650,NA,NA,NA,NA
W-Hyd-290003,NA,NA,NA,NA
W-Hyd-290012,NA,NA,NA,NA
W-Hyd-290017,NA,NA,NA,NA
W-Hyd-290018,NA,NA,NA,NA
W-Hyd-220595,NA,NA,NA,NA
W-Hyd-290679,NA,NA,NA,NA
W-Hyd-285545,NA,NA,NA,NA
W-Hyd-285693,NA,NA,NA,NA
W-Hyd-287754,NA,NA,NA,NA
W-Hyd-285971,NA,NA,NA,NA
SLB-197365,NA,NA,NA,NA
SLB-129417,NA,NA,NA,NA
W-Bch-440072,NA,NA,NA,NA
SLB-129872,NA,NA,NA,NA
W-Msc-139069,NA,NA,NA,NA
SLB-130035,NA,NA,NA,NA
SLB-130049,NA,NA,NA,NA
SLB-130155,NA,NA,NA,NA
SLB-130748,NA,NA,NA,NA
SLB-131329,NA,NA,NA,NA
SLB-88436,NA,NA,NA,NA
SLB-88786,NA,NA,NA,NA
W-Msc-413600,NA,NA,NA,NA
W-Iso-293265,NA,NA,NA,NA
W-Oph-246874,NA,NA,NA,NA
SLB-158133,NA,NA,NA,NA
W-Por-168949,NA,NA,NA,NA
W-Hol-241865,DD,NA,Unknown,2013
W-Hol-241867,LC,NA,Unknown,2013
SLB-89754,NA,NA,NA,NA
SLB-92390,NA,NA,NA,NA
W-Hyd-117550,NA,NA,NA,NA
MFW-7868,NA,NA,NA,NA
URM-Cn-4926,VU,D2,Decreasing,2008
W-Por-170461,NA,NA,NA,NA
W-Msc-216871,NA,NA,NA,NA
W-Msc-209600,NA,NA,NA,NA
SLB-94016,NA,NA,NA,NA
W-Por-164312,NA,NA,NA,NA
W-Por-164371,NA,NA,NA,NA
W-Msc-545005,NA,NA,NA,NA
W-Msc-182788,NA,NA,NA,NA
W-Por-164385,NA,NA,NA,NA
SLB-95073,NA,NA,NA,NA
W-Sca-344189,NA,NA,NA,NA
W-Sca-344335,NA,NA,NA,NA
SLB-96179,NA,NA,NA,NA
SLB-96278,NA,NA,NA,NA
SLB-96301,NA,NA,NA,NA
W-Sca-344384,NA,NA,NA,NA
W-Sca-344279,NA,NA,NA,NA
W-Sca-344343,NA,NA,NA,NA
SLB-96526,NA,NA,NA,NA
W-Sca-140006,NA,NA,NA,NA
W-Sca-344143,NA,NA,NA,NA
SLB-96585,NA,NA,NA,NA
W-Sca-344536,NA,NA,NA,NA
W-Msc-153073,LC,NA,Unknown,2014
W-Sca-344146,NA,NA,NA,NA
W-Sca-344526,NA,NA,NA,NA
SLB-96798,NA,NA,NA,NA
W-Sca-344391,NA,NA,NA,NA
W-Bra-235450,NA,NA,NA,NA
URM-2-3671,NA,NA,NA,NA
W-Sca-344459,NA,NA,NA,NA
SLB-97122,NA,NA,NA,NA
W-Bra-235415,NA,NA,NA,NA
W-Sca-344443,NA,NA,NA,NA
W-Msc-225494,NA,NA,NA,NA
SLB-97795,NA,NA,NA,NA
SLB-97834,NA,NA,NA,NA
W-Sca-344499,NA,NA,NA,NA
W-Sca-344549,NA,NA,NA,NA
W-Msc-386317,NA,NA,NA,NA
W-Msc-489077,NA,NA,NA,NA
SLB-98631,NA,NA,NA,NA
W-Msc-445332,NA,NA,NA,NA
W-Msc-565373,NA,NA,NA,NA
SLB-99078,NA,NA,NA,NA
W-Iso-216055,NA,NA,NA,NA
W-Iso-216049,NA,NA,NA,NA
W-Iso-256075,NA,NA,NA,NA
SLB-99718,NA,NA,NA,NA
W-Iso-216060,NA,NA,NA,NA
W-Iso-256720,NA,NA,NA,NA
W-Msc-207757,NA,NA,NA,NA
W-Msc-577124,NA,NA,NA,NA
W-Msc-426289,LC,NA,Unknown,2013
W-Msc-426467,LC,NA,Unknown,2013
W-Msc-428202,LC,NA,Unknown,2013
W-Msc-592665,NA,NA,NA,NA
W-Bch-440137,NA,NA,NA,NA
SLB-101012,NA,NA,NA,NA
W-Hyd-117707,NA,NA,NA,NA
W-Msc-579389,NA,NA,NA,NA
SLB-101461,NA,NA,NA,NA
W-Msc-340729,NA,NA,NA,NA
SLB-101677,NA,NA,NA,NA
SLB-101793,NA,NA,NA,NA
ITS-682567,NA,NA,NA,NA
SLB-101840,NA,NA,NA,NA
W-Msc-197392,NA,NA,NA,NA
SLB-103363,NA,NA,NA,NA
SLB-103381,NA,NA,NA,NA
W-Hyd-284309,NA,NA,NA,NA
SLB-103463,NA,NA,NA,NA
W-Msc-575153,NA,NA,NA,NA
SLB-103714,NA,NA,NA,NA
W-Msc-426417,LC,NA,Unknown,2013
W-Msc-494430,NA,NA,NA,NA
SLB-103975,NA,NA,NA,NA
SLB-104247,NA,NA,NA,NA
W-Msc-533848,NA,NA,NA,NA
W-Msc-533849,NA,NA,NA,NA
W-Msc-533881,NA,NA,NA,NA
W-Msc-434999,NA,NA,NA,NA
W-Msc-433682,NA,NA,NA,NA
W-Msc-434459,NA,NA,NA,NA
SLB-106130,NA,NA,NA,NA
W-Msc-217107,NA,NA,NA,NA
W-Msc-420362,NA,NA,NA,NA
W-Msc-197377,NA,NA,NA,NA
W-Msc-420386,NA,NA,NA,NA
SLB-108902,NA,NA,NA,NA
W-Msc-533989,NA,NA,NA,NA
W-Msc-534014,NA,NA,NA,NA
W-Msc-216467,NA,NA,NA,NA
SLB-112895,NA,NA,NA,NA
W-Msc-511539,NA,NA,NA,NA
SLB-113131,NA,NA,NA,NA
W-Msc-420859,NA,NA,NA,NA
SLB-113248,NA,NA,NA,NA
SLB-113253,NA,NA,NA,NA
SLB-113274,NA,NA,NA,NA
W-Msc-420810,NA,NA,NA,NA
W-Msc-420889,NA,NA,NA,NA
SLB-113349,NA,NA,NA,NA
SLB-113353,NA,NA,NA,NA
SLB-113358,NA,NA,NA,NA
SLB-113372,NA,NA,NA,NA
SLB-113393,NA,NA,NA,NA
W-Pol-337570,NA,NA,NA,NA
SLB-114248,NA,NA,NA,NA
SLB-114252,NA,NA,NA,NA
W-Msc-506965,NA,NA,NA,NA
W-Por-165738,NA,NA,NA,NA
W-Cum-181702,NA,NA,NA,NA
W-Cum-182296,NA,NA,NA,NA
W-Cum-182322,NA,NA,NA,NA
W-Cum-231737,NA,NA,NA,NA
SLB-117069,NA,NA,NA,NA
W-Msc-709289,NA,NA,NA,NA
W-Msc-560208,NA,NA,NA,NA
SLB-117241,NA,NA,NA,NA
W-Msc-547233,NA,NA,NA,NA
W-Msc-547250,NA,NA,NA,NA
W-Pol-209914,NA,NA,NA,NA
W-Msc-385833,NA,NA,NA,NA
W-Msc-593595,NA,NA,NA,NA
SLB-118031,NA,NA,NA,NA
SLB-118056,NA,NA,NA,NA
SLB-118415,NA,NA,NA,NA
SLB-118421,NA,NA,NA,NA
SLB-118520,NA,NA,NA,NA
W-Pol-130705,NA,NA,NA,NA
W-Hol-241947,NA,NA,NA,NA
W-Msc-413793,NA,NA,NA,NA
SLB-173642,NA,NA,NA,NA
SLB-152567,NA,NA,NA,NA
SLB-142070,NA,NA,NA,NA
SLB-144009,NA,NA,NA,NA
SLB-154571,NA,NA,NA,NA
SLB-140155,NA,NA,NA,NA
W-Tnd-247106,NA,NA,NA,NA
W-Por-171050,NA,NA,NA,NA
SLB-155623,NA,NA,NA,NA
W-Por-170950,NA,NA,NA,NA
W-Por-167338,NA,NA,NA,NA
W-Por-171254,NA,NA,NA,NA
SLB-155726,NA,NA,NA,NA
W-Por-134440,NA,NA,NA,NA
SLB-156132,NA,NA,NA,NA
SLB-156198,NA,NA,NA,NA
SLB-156199,NA,NA,NA,NA
SLB-156206,NA,NA,NA,NA
SLB-156237,NA,NA,NA,NA
SLB-156514,NA,NA,NA,NA
SLB-156544,NA,NA,NA,NA
SLB-156546,NA,NA,NA,NA
W-Por-168212,NA,NA,NA,NA
SLB-157697,NA,NA,NA,NA
SLB-157862,NA,NA,NA,NA
SLB-157927,NA,NA,NA,NA
SLB-157988,NA,NA,NA,NA
SLB-158059,NA,NA,NA,NA
SLB-158060,NA,NA,NA,NA
W-Msc-413775,NA,NA,NA,NA
W-Msc-413484,NA,NA,NA,NA
W-Por-168482,NA,NA,NA,NA
W-Msc-536682,NA,NA,NA,NA
W-Msc-592216,NA,NA,NA,NA
W-Por-165664,NA,NA,NA,NA
W-Por-165949,NA,NA,NA,NA
W-Por-165947,NA,NA,NA,NA
SLB-158823,VU,A4c,Unknown,2014
SLB-165905,NA,NA,NA,NA
SLB-165940,NA,NA,NA,NA
SLB-166027,NA,NA,NA,NA
SLB-166039,NA,NA,NA,NA
W-Msc-595812,NA,NA,NA,NA
SLB-166080,NA,NA,NA,NA
W-Msc-595440,NA,NA,NA,NA
W-Msc-431245,NA,NA,NA,NA
W-Msc-437176,NA,NA,NA,NA
W-Msc-594825,NA,NA,NA,NA
W-Bch-557775,NA,NA,NA,NA
SLB-166515,NA,NA,NA,NA
SLB-166535,NA,NA,NA,NA
W-Msc-438561,NA,NA,NA,NA
W-Msc-215727,NA,NA,NA,NA
W-Msc-410841,NA,NA,NA,NA
W-Msc-217189,NA,NA,NA,NA
W-Msc-413806,NA,NA,NA,NA
W-Ase-213117,NA,NA,NA,NA
W-Ase-380640,NA,NA,NA,NA
W-Ase-213121,NA,NA,NA,NA
W-Ase-368814,NA,NA,NA,NA
SLB-176876,NA,NA,NA,NA
W-Ase-368901,NA,NA,NA,NA
W-Ase-368943,NA,NA,NA,NA
W-Ase-368950,NA,NA,NA,NA
W-Ase-213309,NA,NA,NA,NA
W-Ase-368984,NA,NA,NA,NA
W-Ase-377360,NA,NA,NA,NA
SLB-169699,NA,NA,NA,NA
SLB-169562,NA,NA,NA,NA
Chn-ada48df7-2439-4cc7-90ad-92bebf5d5407,NA,NA,NA,NA
W-Oph-221142,NA,NA,NA,NA
W-Oph-243265,NA,NA,NA,NA
W-Oph-213220,NA,NA,NA,NA
W-Oph-243493,NA,NA,NA,NA
W-Oph-242728,NA,NA,NA,NA
W-Oph-243741,NA,NA,NA,NA
W-Ech-513560,NA,NA,NA,NA
W-Ech-513470,NA,NA,NA,NA
W-Ech-513127,NA,NA,NA,NA
SLB-170032,NA,NA,NA,NA
W-Ase-178176,NA,NA,NA,NA
W-Oli-475763,NA,NA,NA,NA
W-Msc-419903,NA,NA,NA,NA
SLB-172880,LC,NA,Unknown,2013
SLB-172939,LC,NA,Unknown,2013
W-Msc-393337,NA,NA,NA,NA
W-For-113169,NA,NA,NA,NA
W-For-112849,NA,NA,NA,NA
W-Msc-420533,NA,NA,NA,NA
ITS-683010,NA,NA,NA,NA
W-Oph-125072,NA,NA,NA,NA
SLB-174351,NA,NA,NA,NA
SLB-174658,NA,NA,NA,NA
W-Por-171915,NA,NA,NA,NA
W-Por-172036,NA,NA,NA,NA
SLB-176457,NA,NA,NA,NA
SLB-176459,NA,NA,NA,NA
SLB-176466,NA,NA,NA,NA
SLB-176470,NA,NA,NA,NA
W-Msc-507553,NA,NA,NA,NA
W-Msc-407535,NA,NA,NA,NA
W-Msc-399033,NA,NA,NA,NA
SLB-176741,NA,NA,NA,NA
W-Msc-420001,NA,NA,NA,NA
SLB-176784,NA,NA,NA,NA
SLB-176799,NA,NA,NA,NA
SLB-176804,NA,NA,NA,NA
SLB-176813,NA,NA,NA,NA
W-Msc-367978,NA,NA,NA,NA
SLB-177056,NA,NA,NA,NA
SLB-177126,NA,NA,NA,NA
W-Msc-473695,NA,NA,NA,NA
W-Msc-386167,NA,NA,NA,NA
SLB-177294,NA,NA,NA,NA
W-Msc-533047,NA,NA,NA,NA
W-Msc-472990,NA,NA,NA,NA
W-Msc-197323,NA,NA,NA,NA
W-Msc-532601,NA,NA,NA,NA
W-Msc-533128,NA,NA,NA,NA
W-Msc-709505,NA,NA,NA,NA
SLB-177445,NA,NA,NA,NA
W-Msc-197076,NA,NA,NA,NA
W-Msc-404106,NA,NA,NA,NA
SLB-177512,NA,NA,NA,NA
W-Msc-533271,NA,NA,NA,NA
W-Msc-599837,NA,NA,NA,NA
W-Msc-197277,NA,NA,NA,NA
W-Msc-532866,NA,NA,NA,NA
W-Msc-141317,NA,NA,NA,NA
W-Msc-197108,NA,NA,NA,NA
SLB-178199,NA,NA,NA,NA
